"","year_vcs","first_vcs","first_vcs_other","first_bazaar","first_cvs","first_git","first_hg","first_monotone","first_svn","first_other","first_other_text","use_bitbucket","use_github","use_gitlab","use_sourceforge","use_selfhost","use_nothing","use_other_platform","use_selfhost_text","use_other_platform_text","why_no_platform","freq_git","freq_git_text","freq_platform","freq_platform_text","use_local_gui","use_local_term","use_local_other","use_local_other_text","why_vcs","why_vcs_text","how_learn_books","how_learn_credit_course","how_learn_online_course","how_learn_rtfm","how_learn_accel","how_learn_webinar","how_learn_workshop","how_learn_other","how_learn_other_text","who_taught_git","when_learn_git","when_learn_git_other","local_ease","ghp_ease","proficiency","freq_reteach","freq_reteach_text","fave_resource","have_taught","make_materials","regularly_teach","teach_inperson","teach_vasync","teach_vsync","improve_teaching","why_ghps","why_ghps_other_text","ghp_as_backup","use_ci","use_annotation","use_fork_pr","use_issues","use_pages","use_boards","use_wikis","use_other_feat","use_other_feat_text","how_use_ci","private_fund","public_fund","dontknow_fund","no_funds","other_fund","other_fund_text","fund_open","scholexp_collab","scholexp_edu","scholexp_method","scholexp_peerprod","scholexp_peer_review","scholexp_pub","scholexp_qa","scholexp_repro","scholexp_other","scholexp_other_text","author_collab","freq_author_collab","freq_author_collab_text","onboarding","how_doc","aca_platform","copy_longterm","archive_figshare","archive_ir","archive_osf","archive_sh","archive_zenodo","archive_other","archive_other_text","disc","disc_other_text","status","status_other_text","length_role","institution","institution_other_text"
"316","2016","Git","-99",0,0,1,0,0,0,0,"-99",0,1,0,0,0,0,0,"-99","-99","","Weekly","-99","Weekly","-99",0,1,1,"R Studio","Other:","Used in a course",0,1,0,0,0,0,1,0,"-99","Professor, R Studio developer","After entering postsecondary education","-99","4","3","3","Once a year","-99","-99","Yes","I make them myself","No",1,0,0,"-99","Change tracking (e.g. changes/additions to code on a macro-scale)","-99","Yes",0,1,0,0,0,0,0,0,"-99","",0,1,0,0,0,"-99","",1,1,0,0,0,1,0,1,0,"-99","Yes","Once every 4 months","-99","No","Readme file, R Markdown document, journal manuscript","Yes","Yes",0,1,0,0,0,0,"-99","Ecology & Evolutionary Biology ","-99","Doctoral student","-99","4-7 years","Public University","-99"
"317","2011","Git","-99",0,0,1,0,0,0,0,"-99",0,1,0,0,0,0,0,"-99","-99","","Daily","-99","Daily","-99",0,1,0,"-99","My collaborators use it.","-99",0,0,0,0,0,0,1,0,"-99","a software carpentry instructor","After entering postsecondary education","-99","4","3","3","Once a semester","-99","stack overflow","Yes","I mix original and secondary materials","No",1,0,1,"more curated / hosted environments for students to use, and a way to integrate those environments w/ my teaching material","Openness (e.g. sharing data and code for open access)","-99","Yes",1,1,1,1,1,1,1,0,"-99","I use it to run tests against my code before merging PRs, as well as to deploy changes to infrastructure when things are merged.",1,1,0,0,0,"-99","Yes",1,1,1,1,1,1,1,1,0,"-99","Yes","Daily","-99","No","We used a wiki (hosted by a mediawiki, I think)","Maybe","Yes",0,0,1,0,1,0,"-99","Neuroscience ","-99","Postdoc","-99","0-3 years","Public University","-99"
"318","2018","Git","-99",0,0,1,0,0,0,0,"-99",0,1,0,0,0,0,0,"-99","-99","","Other:","All the time or rarely, depending on the project","Weekly","-99",0,1,0,"-99","My collaborators use it.","-99",0,0,0,0,0,1,0,0,"-99","Haldre Rogers maybe? Gave me a quick-start guide","After entering postsecondary education","-99","3","2","2","Once a semester","-99","stackoverflow I suppose","No","","",NA,NA,NA,"","Change tracking (e.g. changes/additions to code on a macro-scale)","-99","Yes",0,0,1,0,0,0,0,0,"-99","",0,1,0,0,0,"-99","",0,0,1,1,0,0,0,1,0,"-99","No","","","","ReadMe files in subdirectories","Yes","Yes",0,1,0,0,0,0,"-99","Fishing & Fisheries Sciences","-99","Doctoral student","-99","0-3 years","Public University","-99"
"319","2013","Git","-99",0,0,1,0,0,0,0,"-99",0,1,1,0,0,0,0,"-99","-99","","Daily","-99","Daily","-99",0,1,1,"GitHub website interface","Other:","Attended a Software Carpentry workshop",0,0,0,0,0,0,1,0,"-99","Greg Wilson","After entering postsecondary education","-99","3","3","3","Weekly","-99","man git","Yes","I reuse materials from others","No",1,0,0,"Helper.","Collaboration (e.g. editing and updating data/code within a team)","-99","Yes",1,1,1,1,1,1,1,0,"-99","Implemented as part of the Programming Historian publishing workflow",0,1,0,0,0,"-99","",1,1,1,0,1,1,0,1,0,"-99","Yes","Weekly","-99","Yes","readme files","Maybe","Yes",0,1,0,0,1,0,"-99","History","-99","Tenure track faculty","-99","4-7 years","Public University","-99"
"320","2014","Git","-99",0,0,1,0,0,0,0,"-99",0,1,0,0,0,0,0,"-99","-99","","Daily","-99","Daily","-99",0,1,0,"-99","I need a version control system.","-99",0,0,0,1,0,0,0,0,"-99","It was brought to my attention by a member of my group and I learned it myself.","After entering postsecondary education","-99","1","1","3","Other:","There are advanced concepts that I have to look up to reset my git back after I unintentionally break it.","Google.  ","Yes","I mix original and secondary materials","No",0,1,0,"Need to polish my tutorial online: https://bioinformaticsworkbook.org/Appendix/github/introgithub#gsc.tab=0","Method tracking (e.g. documenting methodologies and protocols)","-99","Yes",1,0,1,1,1,1,1,0,"-99","We host a bioinformatics workbook that we edit in markdown through the Atom program.  ",0,1,0,0,0,"-99","",1,1,1,0,0,0,0,1,0,"-99","Yes","Weekly","-99","No","As part of a group.  I manage a bioinformatics facility and have dozens of projects come in each year.  Each project gets a repo that contains a notebook of whoever is working on the project with a step by step progression of all analyses, versions of programs and methods write up.","Yes","No",NA,NA,NA,NA,NA,NA,"","Bioinformatics ","-99","Staff","-99","8-10 years","Public University","-99"
"321","2010","SVN","-99",0,0,1,0,0,0,0,"-99",0,1,0,0,0,0,0,"-99","-99","","Daily","-99","Daily","-99",0,1,1,"Editor integration (atom)","My collaborators use it.","-99",0,0,0,1,0,0,0,1,"Trial & error. And merge tears","Devs on projects I contributed to","After entering postsecondary education","-99","3","1","3","Never","-99","google and asking for help","Yes","I mix original and secondary materials","No",1,0,0,"2nd person facilitating & debugging is crucial. Ability to have installs in place before teaching","Version Control","-99","Yes",1,1,1,1,1,1,0,0,"-99","Unit testing for code (js, R). I guess technically Jekyll is CI, too",0,1,0,0,0,"-99","",1,1,0,0,0,1,0,0,0,"-99","No","","","","OSF; Google docs; github (depending on collaborators)","Maybe","No",NA,NA,NA,NA,NA,NA,"","Government & Politics","-99","Continuing-contract/clinical/teaching faculty","-99","0-3 years","Private University","-99"
"322","2012","Git","-99",0,0,1,0,0,0,0,"-99",0,1,0,0,0,0,0,"-99","-99","","Daily","-99","Daily","-99",1,1,0,"-99","My collaborators use it.","-99",0,0,0,1,0,0,0,0,"-99","I learned from tutorial pages on GitHub and the Contributing file of a GitHub repo I was contributing to. ","After entering postsecondary education","-99","2","1","3","Never","-99","-99","Yes","I mix original and secondary materials","No",1,0,0,"-99","Collaboration (e.g. editing and updating data/code within a team)","-99","Yes",1,1,1,1,1,0,0,0,"-99","I use CI to automatically check my R package and run tests with each commit. I also use it to build and serve my web pages with netlify.",0,0,0,1,0,"-99","",1,1,0,0,0,1,0,1,0,"-99","Yes","Weekly","-99","Yes","We have a lab style guide. ","Yes","Yes",0,0,1,0,0,0,"-99","Industrial & Organizational Psychology ","-99","Tenure track faculty","-99","0-3 years","Public University","-99"
"323","2007","SVN","-99",0,0,1,0,0,0,1,"GitHub",0,1,0,0,0,0,0,"-99","-99","","Monthly","-99","Weekly","-99",0,1,0,"-99","My collaborators use it.","-99",0,0,0,1,0,1,1,0,"-99","-99","Other:","After completing postsecondary education","4","4","2","Weekly","-99","My notes ;-)","Yes","I reuse materials from others","No",1,0,0,"helpers in the room, visual icons","Collaboration (e.g. editing and updating data/code within a team)","-99","No",0,0,1,1,1,1,1,0,"-99","",0,0,0,1,0,"-99","",1,0,0,0,0,0,0,1,0,"-99","No","","","","-99","Maybe","No",NA,NA,NA,NA,NA,NA,"","Library Science","-99","Staff","-99","8-10 years","Public University","-99"
"324","2013","Git","-99",0,0,1,0,0,0,0,"-99",0,1,1,0,1,0,0,"Gitlab instance","-99","","Monthly","-99","Monthly","-99",1,1,1,"git integrations within code editors (rarely)","My collaborators use it.","-99",0,0,1,1,0,0,0,1,"asking my colleagues + google my problems","colleages + online instructor","After entering postsecondary education","-99","4","2","4","Never","-99","-99","Yes","I make them myself","Yes",1,0,0,"One pager could be interesting (if open access and with the possibility to translate it) + good interactive exercises for various levels could be handy","Openness (e.g. sharing data and code for open access)","-99","Yes",1,1,1,1,1,0,1,0,"-99","Checking building process + code format + unit tests (sometimes)",0,1,0,0,0,"-99","",1,0,0,1,1,0,0,0,0,"-99","No","","","","-99","No","No",NA,NA,NA,NA,NA,NA,"","Computer & Information Sciences","-99","Other","librarian ","4-7 years","Public University","-99"
"325","2014","Git","-99",0,0,1,0,0,0,0,"-99",0,1,1,0,0,0,0,"-99","-99","","Weekly","-99","Weekly","-99",0,1,0,"-99","My collaborators use it.","-99",1,0,0,0,0,0,0,0,"-99","-99","Before entering postsecondary education","-99","2","2","3","Once a year","-99","https://rogerdudler.github.io/git-guide/index.html","No","","",NA,NA,NA,"","Method tracking (e.g. documenting methodologies and protocols)","-99","Yes",0,0,0,1,0,1,1,0,"-99","",0,1,0,0,0,"-99","",1,1,1,0,0,0,0,1,0,"-99","No","","","","Wiki","Yes","Yes",0,0,0,0,1,0,"-99","Computer & Information Sciences","-99","Doctoral student","-99","4-7 years","Public University","-99"
"326","2019","Git","-99",0,0,1,0,0,0,0,"-99",0,1,0,0,0,0,0,"-99","-99","","Weekly","-99","Weekly","-99",1,0,0,"-99","I need a version control system.","-99",0,1,0,0,0,0,1,0,"-99","-99","After entering postsecondary education","-99","3","4","2","Never","-99","-99","No","","",NA,NA,NA,"","Change tracking (e.g. changes/additions to code on a macro-scale)","-99","Yes",0,0,1,0,0,0,0,0,"-99","",1,1,0,0,0,"-99","No",0,0,0,0,0,0,0,0,1,"None, yet","No","","","","In Word documents","Maybe","No",NA,NA,NA,NA,NA,NA,"","Ecology & Evolutionary Biology ","-99","Postdoc","-99","0-3 years","Public University","-99"
"327","2002","CVS","-99",0,0,1,0,0,0,0,"-99",0,1,1,0,0,0,0,"-99","-99","","Daily","-99","Daily","-99",0,1,0,"-99","Other:","Wanted something better (and more distributed) than SVN.",0,0,0,1,0,0,0,0,"-99","No one.","After entering postsecondary education","-99","1","1","5","Never","-99","git --help","Yes","I make them myself","No",0,0,1,"Probably the most important thing would be to have git commands be more consistent.","Collaboration (e.g. editing and updating data/code within a team)","-99","Yes",1,1,1,1,1,1,1,0,"-99","Most importantly daily builds of an entire team's code for manual and automated testing purposes.",1,1,0,0,0,"-99","Yes",1,0,0,0,1,1,0,1,0,"-99","Yes","Daily","-99","Yes","-99","Maybe","Yes",0,0,0,0,1,1,"Locally","Bioinformatics ","-99","Staff","-99","11+ years","Public University","-99"
"328","2017","CVS","-99",0,1,0,0,0,0,0,"-99",0,1,0,0,0,0,0,"-99","-99","","Monthly","-99","Monthly","-99",0,1,1,"-99","I need a version control system.","-99",0,0,1,1,0,0,1,0,"-99","-99","After entering postsecondary education","-99","3","3","3","Once a semester","-99","-99","Yes","I mix original and secondary materials","No",0,1,0,"-99","Collaboration (e.g. editing and updating data/code within a team)","-99","Yes",0,1,0,0,0,0,0,0,"-99","",0,1,0,0,0,"-99","",0,1,0,0,0,0,0,0,0,"-99","Yes","Monthly","-99","Yes","-99","Maybe","Yes",0,0,0,1,0,0,"-99","Soil Science & Agronomy","-99","Postdoc","-99","0-3 years","Public University","-99"
"329","2010","Git","-99",0,0,1,0,0,0,0,"-99",0,1,0,0,0,0,0,"-99","-99","","Daily","-99","Daily","-99",0,1,0,"-99","I need a version control system.","-99",1,0,0,1,0,0,0,0,"-99","Nobody, I taught myself","After entering postsecondary education","-99","3","2","3","Once a year","-99","Pro Git online book","Yes","I mix original and secondary materials","No",1,0,1,"1-page handout and visual language","Openness (e.g. sharing data and code for open access)","-99","Yes",1,1,1,1,1,1,1,0,"-99","I have used continuous integration to ensure all changes or proposed changes to packages continue to pass tests, and also to build and deploy packages (e.g., pip/PyPI, anaconda)",1,1,0,0,0,"-99","Yes",1,1,0,0,1,1,0,1,0,"-99","Yes","Daily","-99","Yes","I have a brief onboarding guide for new students in my group, but most work they will do is on individual projects.","Maybe","Yes",0,0,0,0,1,0,"-99","Mechanical Engineering ","-99","Tenure track faculty","-99","4-7 years","Public University","-99"
"330","2019","Git","-99",0,0,1,0,0,0,0,"-99",0,1,0,0,0,0,0,"-99","-99","","Weekly","-99","Weekly","-99",1,0,1,"Internet browser","My collaborators use it.","-99",1,0,1,0,0,0,1,0,"-99","Team members (managing editor, tech team members)","After entering postsecondary education","-99","3","3","2","Once a semester","-99","GitHub resources","No","","",NA,NA,NA,"","Collaboration (e.g. editing and updating data/code within a team)","-99","Yes",0,1,1,1,1,1,1,0,"-99","",0,0,0,0,1,"job at university","",1,0,0,0,1,1,1,0,0,"-99","No","","","","-99","Yes","Yes",0,0,0,0,1,0,"-99","Comparative Literature ","-99","Doctoral student","-99","0-3 years","Public University","-99"
"331","2014","Git","-99",0,0,1,0,0,0,0,"-99",0,1,1,0,1,0,0,"-99","-99","","Weekly","-99","Weekly","-99",0,1,0,"-99","I heard it would get me a job in the future.","-99",1,0,0,0,0,1,0,0,"-99","I don't remember the specific authors of the articles/videos I used. But the git documentation was also very useful.","After entering postsecondary education","-99","3","2","3","Other:","Only if I want to try new functionalities (which I haven't integrated in my workflow)","I have a printed cheat sheet","No","","",NA,NA,NA,"","Openness (e.g. sharing data and code for open access)","-99","Yes",0,0,1,1,1,0,0,0,"-99","",1,1,0,0,0,"-99","I don't know",1,0,0,0,0,0,0,0,0,"-99","Yes","Monthly","-99","Yes","I'm not sure what is included in research protocols. We do document the code and how to use the code as a team, but my research which is sometimes not included in the code is documented by myself is often shared in articles, blog-post or wiki pages (and not part of the projects `code documentation`)","Maybe","Yes",0,0,0,1,0,0,"-99","Computer & Information Sciences","-99","Staff","-99","0-3 years","Other:","Research institution"
"332","2017","Git","-99",0,0,1,0,0,0,0,"-99",0,1,0,0,0,0,0,"-99","-99","","Weekly","-99","Weekly","-99",0,1,0,"-99","I need a version control system.","-99",0,0,1,1,0,0,0,0,"-99","-99","Before entering postsecondary education","-99","3","2","3","Never","-99","-99","No","","",NA,NA,NA,"","Version Control","-99","Yes",0,1,0,0,0,0,0,0,"-99","",0,1,0,0,0,"-99","",0,0,0,0,0,0,0,1,0,"-99","Yes","Other:","not yet","I don't know","readme files, annotated code, markdown files with code and protocol","Maybe","No",NA,NA,NA,NA,NA,NA,"","Community Health & Preventive Medicine ","-99","Doctoral student","-99","0-3 years","Public University","-99"
"333","2016","Git","-99",0,0,1,0,0,0,0,"-99",0,1,0,0,0,0,0,"-99","-99","","Other:","Some times of year it's daily, but then there's a lull for several months where we don't use it at all (Field Season usually)","Other:","Some times of year it's daily, but then there's a lull for several months where we don't use it at all (Field Season usually)",0,0,1,"RStudio","I need a version control system.","-99",0,0,0,0,0,0,0,1,"Jenny Bryan on Twitter","No one really - I followed Jenny Bryan on Twitter (I'm also not entirely sure I ""KNOW"" git)","After entering postsecondary education","-99","4","4","2","Other:","2 to 3 times a year when I get back to coding again","Happy Git with R","No","","",NA,NA,NA,"","Version Control","-99","Yes",0,0,0,0,0,0,0,1,"I don't use any of those features","",1,1,0,0,0,"-99","I don't know",0,0,0,0,0,0,1,1,0,"-99","No","","","","Written SOPs","Maybe","No",NA,NA,NA,NA,NA,NA,"","Ecology & Evolutionary Biology ","-99","Staff","-99","4-7 years","Public University","-99"
"334","2013","Git","-99",0,0,1,0,0,0,0,"-99",0,1,0,0,0,0,0,"-99","-99","","Monthly","-99","Weekly","-99",0,1,0,"-99","My collaborators use it.","-99",1,0,0,1,0,0,0,0,"-99","collaborator on a project","After entering postsecondary education","-99","3","4","2","Once a semester","-99","https://www.atlassian.com/git/tutorials","No","","",NA,NA,NA,"","Openness (e.g. sharing data and code for open access)","-99","Yes",0,0,1,1,1,1,0,0,"-99","",0,0,0,1,0,"-99","",1,0,0,0,0,0,0,0,0,"-99","No","","","","","","",NA,NA,NA,NA,NA,NA,"","","","","","","",""
"335","2012","SVN","-99",0,0,1,0,0,0,0,"-99",0,1,0,0,0,0,0,"-99","-99","","Daily","-99","Weekly","-99",0,1,0,"-99","My collaborators use it.","-99",1,0,0,0,0,0,0,1,"Lab group","Friends , Professor","After entering postsecondary education","-99","3","4","2","Never","-99","-99","No","","",NA,NA,NA,"","Change tracking (e.g. changes/additions to code on a macro-scale)","-99","Yes",0,0,1,0,0,0,0,0,"-99","",0,1,0,0,0,"-99","",1,0,0,1,0,0,0,0,0,"-99","Yes","Monthly","-99","Yes","-99","Maybe","No",NA,NA,NA,NA,NA,NA,"","Mechanical Engineering ","-99","Doctoral student","-99","4-7 years","Private University","-99"
"336","","","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","","","",NA,NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,"","","","","","","",""
"337","2019","Git","-99",0,0,1,0,0,0,0,"-99",0,1,1,0,0,0,0,"-99","-99","","Weekly","-99","Weekly","-99",0,1,0,"-99","Other:","Part of an intro CS class",1,1,0,0,0,0,0,0,"-99","Brett Wortzman, Allen School lecturer","After entering postsecondary education","-99","3","2","3","Once a semester","-99","Old course notes and TAs","No","","",NA,NA,NA,"","Collaboration (e.g. editing and updating data/code within a team)","-99","Yes",0,0,1,0,0,0,0,0,"-99","",0,1,0,0,0,"-99","",1,1,0,1,0,0,0,0,0,"-99","Yes","Weekly","-99","I don't know","We have a lab wiki page we update","Yes","I don't know",NA,NA,NA,NA,NA,NA,"","Computer Science","-99","Undergraduate student","-99","0-3 years","Public University","-99"
"338","2015","Git","-99",0,0,1,0,0,0,0,"-99",0,1,0,0,0,0,0,"-99","-99","","Daily","-99","Daily","-99",0,1,0,"-99","Other:","Coursework",0,1,0,0,0,0,0,0,"-99","Professor","Before entering postsecondary education","-99","4","3","3","Never","-99","-99","Yes","I reuse materials from others","No",1,0,0,"-99","Openness (e.g. sharing data and code for open access)","-99","Yes",1,1,1,1,1,0,0,0,"-99","Running regression tests",0,1,0,0,0,"-99","",1,1,1,0,1,0,0,1,0,"-99","Yes","Daily","-99","Yes","As a readme on an onboarding repo","No","No",NA,NA,NA,NA,NA,NA,"","Bioinformatics ","-99","Doctoral student","-99","0-3 years","Private University","-99"
"339","2008","SVN","-99",0,0,1,0,0,0,0,"-99",1,1,1,0,1,0,0,"Gerrit","-99","","Daily","-99","Daily","-99",0,1,0,"-99","I need a version control system.","-99",1,0,0,1,0,0,0,0,"-99","Self-taught","Before entering postsecondary education","-99","3","3","3","Never","-99","Stackoverflow.com ","Yes","I mix original and secondary materials","No",1,0,0,"-99","Collaboration (e.g. editing and updating data/code within a team)","-99","Yes",1,1,1,1,1,1,1,0,"-99","Testing every change made to ensure it doesn't break the build and passes the tests. ",0,1,0,0,0,"-99","",1,0,0,0,0,0,0,0,0,"-99","Yes","Daily","-99","Yes","On a wiki page for our group. ","Maybe","Yes",0,0,0,0,1,0,"-99","Computer Science","-99","Doctoral student","-99","8-10 years","Public University","-99"
"340","2016","Git","-99",0,0,1,0,0,0,0,"-99",0,1,0,0,0,0,0,"-99","-99","","Daily","-99","Daily","-99",0,1,0,"-99","I need a version control system.","-99",0,0,0,0,0,0,1,1,"Coding Bootcamp and HILT workshop","Instructors at my digital humanities workshops and then at the Nashville Software School","After entering postsecondary education","-99","3","3","3","Once a semester","-99","Github has some great docs and then Stackoverflow","Yes","I reuse materials from others","No",1,0,0,"More time to integrate into the course ","Version Control","-99","Yes",1,1,1,1,1,1,1,0,"-99","Use it for the Programming Historian and other published websites to ensure that the code base doesn't break",0,0,0,1,0,"-99","",1,1,1,0,1,1,0,1,0,"-99","Yes","Monthly","-99","Yes","Use Github wiki, google groups, and slack","Maybe","No",NA,NA,NA,NA,NA,NA,"","History","-99","Postdoc","-99","0-3 years","Private University","-99"
